"単位[MW平均]","","","供給力"
"DATE","TIME","エリア需要","原子力","火力（ＬＮＧ）","火力（石炭）","火力（石油）","火力（その他）","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"20251029","17:00","9152","3210","884","2974","94","36","656","156","658","886","0","76","0","544","-6","1212","210","9166"
"20251029","17:30","9086","3208","956","3260","104","36","852","158","662","148","0","86","0","1096","-16","1660","212","9102"
"20251029","18:00","9386","3210","984","3352","104","36","856","158","666","0","0","110","0","944","-32","1200","214","9402"
"20251029","18:30","9462","3202","956","3484","110","36","660","160","666","20","0","130","0","904","2","1068","220","9482"
"20251029","19:00","9434","3212","946","3486","112","34","548","156","668","18","0","126","0","762","32","876","222","9446"
"20251029","19:30","9244","3208","954","3486","108","36","490","160","664","10","0","132","0","760","34","1000","218","9260"
"20251029","20:00","9076","3210","974","3488","100","34","438","156","668","0","0","120","0","618","22","952","216","9092"
"20251029","20:30","8932","3210","988","3484","102","36","380","160","664","0","0","116","0","648","4","1056","216","8952"
"20251029","21:00","8802","3210","978","3482","102","36","308","156","664","2","0","104","0","648","-8","1080","212","8814"
"20251029","21:30","8700","3214","926","3490","96","34","282","160","664","0","0","100","0","350","2","812","212","8718"
"20251029","22:00","8400","3212","794","3488","94","34","268","156","668","0","0","100","0","156","-18","752","214","8414"
"20251029","22:30","8276","3212","804","3492","90","32","278","160","664","0","0","98","0","134","-22","856","212","8298"
"20251029","23:00","8080","3214","806","3490","86","28","280","156","670","0","0","90","0","122","-2","1064","214","8090"
"20251029","23:30","8022","3214","814","3490","84","28","278","160","666","0","0","82","0","142","4","1136","212","8038"
"20251029","24:00","7782","3212","726","3486","80","28","264","156","668","0","0","78","0","116","2","1232","214","7798"
"20251030","0:30","7562","3214","642","3458","78","28","256","160","666","0","0","78","0","118","-4","1328","212","7578"
"20251030","1:00","7272","3216","664","3418","74","28","252","156","666","0","0","58","0","116","-14","1560","214","7288"
"20251030","1:30","7162","3214","628","3426","76","28","252","160","668","0","0","60","0","118","-22","1640","214","7182"
"20251030","2:00","7180","3212","656","3416","74","28","252","156","662","0","0","50","0","116","-20","1624","214","7192"
"20251030","2:30","7358","3214","662","3394","74","28","252","160","668","0","0","46","0","122","-24","1432","214","7378"
"20251030","3:00","7514","3210","648","3350","72","28","244","156","674","0","0","48","0","118","-28","1208","214","7526"
"20251030","3:30","7864","3214","736","3442","76","30","254","160","668","0","0","42","0","122","-16","1056","212","7884"
"20251030","4:00","8180","3214","960","3492","76","28","256","154","670","0","0","54","0","118","4","1048","214","8192"
"20251030","4:30","8450","3208","1146","3490","78","28","304","158","670","0","0","60","0","120","26","1032","214","8470"
"20251030","5:00","8642","3210","1192","3486","78","30","350","156","668","0","0","44","0","118","34","924","212","8654"
"20251030","5:30","8776","3206","1210","3492","84","30","462","158","668","0","0","50","0","222","30","1032","214","8794"
"20251030","6:00","8782","3210","1088","3486","80","28","468","156","672","2","0","52","0","294","14","968","214","8796"
"20251030","6:30","8822","3210","1196","3490","88","28","460","158","668","0","0","58","0","430","-12","1148","214","8840"
"20251030","7:00","8746","3204","1210","3490","86","28","376","156","672","16","0","52","0","300","-22","1024","214","8758"
"20251030","7:30","8568","3214","902","3376","90","28","338","158","666","370","0","52","0","188","-24","988","214","8584"
"20251030","8:00","8304","3214","892","3310","88","30","312","156","662","1070","0","54","0","-234","-26","1424","214","8318"
"20251030","8:30","8576","3214","1076","2928","92","28","296","158","660","2028","0","58","0","-276","-18","1864","212","8592"
"20251030","9:00","8616","3208","714","2060","88","26","248","154","650","2982","0","54","0","-312","-30","1424","214","8632"
"20251030","9:30","8680","3212","648","1832","88","28","238","156","592","4436","0","52","0","-654","-6","2136","210","8696"
"20251030","10:00","8820","3212","570","1322","86","26","238","156","536","5740","0","46","0","-1290","-30","1984","208","8836"
"20251030","10:30","8760","3210","560","1120","84","32","250","156","540","6370","0","44","0","-1952","-10","1832","208","8780"
"20251030","11:00","8778","3212","580","942","82","26","256","154","538","6450","0","40","0","-1872","-4","1824","210","8790"
"20251030","11:30","8814","3212","610","840","80","30","258","156","542","6380","0","46","0","-1762","34","1800","208","8834"
"20251030","12:00","8868","3212","746","754","80","30","246","152","534","6178","266","48","0","-1608","30","1732","210","8880"
"20251030","12:30","8662","3210","600","754","80","28","242","154","518","6250","437","50","0","-1670","20","1764","210","8682"
"20251030","13:00","8598","3210","696","806","84","28","238","154","504","5968","326","52","0","-1624","12","1728","210","8610"
"20251030","13:30","8758","3214","726","980","86","26","244","154","498","6084","0","54","0","-1686","-2","1812","210","8776"
"20251030","14:00","9014","3212","960","1336","90","26","248","154","496","5822","0","54","0","-1540","-4","2032","208","9030"
"20251030","14:30","8962","3210","1010","1632","90","30","258","154","540","4900","0","52","0","-1268","6","1844","208","8978"
"20251030","15:00","8978","3212","992","1942","90","26","250","154","604","4278","0","44","0","-820","0","1988","210","8994"
"20251030","15:30","8920","3212","1048","2266","94","30","254","156","610","3434","0","40","0","-588","0","1824","208","8940"
"20251030","16:00","9210","3210","1092","2958","94","36","254","152","616","2088","0","38","0","174","-8","1692","210","9222"
"20251030","16:30","9242","3214","1134","3390","100","46","354","156","618","1092","0","38","0","196","-20","1268","210","9260"
"20251030","17:00","9208","3210","1358","3480","102","34","500","152","618","464","0","42","0","210","-34","1128","214","9222"
"20251030","17:30","9238","3208","1406","3486","106","42","806","156","624","112","0","50","0","248","-12","1192","216","9256"
"20251030","18:00","9390","3208","1486","3480","106","40","828","152","618","10","0","48","0","656","-32","1412","216","9404"
"20251030","18:30","9542","3208","1522","3488","110","42","666","156","618","20","0","50","0","778","28","1344","220","9562"
"20251030","19:00","9390","3212","1516","3490","110","42","594","156","618","12","0","58","0","574","30","1232","222","9402"
"20251030","19:30","9258","3204","1560","3494","110","40","488","156","618","0","0","58","0","558","34","1264","216","9272"
"20251030","20:00","9094","3208","1622","3482","104","34","464","156","622","0","0","52","0","488","24","1360","216","9112"
"20251030","20:30","8860","3212","1418","3486","104","34","440","156","618","0","0","52","0","140","-2","992","214","8880"
"20251030","21:00","8764","3212","1152","3482","98","34","384","156","622","0","0","54","0","124","4","760","214","8776"
"20251030","21:30","8538","3210","1090","3488","98","34","330","156","620","0","0","46","0","130","12","868","214","8560"
"20251030","22:00","8356","3212","1068","3486","92","32","312","154","620","0","0","46","0","118","-6","980","212","8366"
"20251030","22:30","8310","3212","954","3492","90","32","290","156","618","0","0","52","0","0","0","784","212","8324"
"20251030","23:00","8086","3210","948","3492","82","26","282","154","626","2","0","42","0","-230","8","752","214","8104"
"20251030","23:30","8000","3214","1080","3492","84","28","278","156","628","0","0","50","0","-302","4","900","212","8024"
"20251030","24:00","7774","3214","828","3492","80","28","280","154","624","0","0","52","0","-266","-16","900","212","7782"
"20251031","0:30","7446","3208","734","3494","80","30","292","154","622","0","0","62","0","-342","-30","1052","212","7464"
"20251031","1:00","7222","3214","838","3492","76","26","298","154","624","0","0","52","0","-592","-20","1140","214","7236"
"20251031","1:30","7118","3208","848","3496","76","30","304","154","622","0","0","54","0","-594","-28","1248","214","7136"
"20251031","2:00","7108","3214","784","3488","74","28","286","154","628","0","0","72","0","-598","-32","1188","212","7122"
"20251031","2:30","7246","3212","914","3498","74","28","276","154","626","0","0","88","0","-568","-22","1228","214","7266"
"20251031","3:00","7444","3210","852","3490","76","32","274","154","628","0","0","86","0","-586","-4","968","212","7456"
"20251031","3:30","7664","3212","936","3494","78","30","296","154","622","0","0","88","0","-582","8","872","212","7676"
"20251031","4:00","7918","3210","894","3494","76","26","314","154","624","0","0","70","0","-286","32","884","214","7938"
"20251031","4:30","8186","3208","916","3494","78","30","364","154","618","0","0","84","0","64","20","1040","212","8202"
"20251031","5:00","8330","3208","950","3488","78","28","414","154","618","0","0","84","0","120","14","1024","214","8346"
"20251031","5:30","8444","3208","1042","3492","86","30","426","154","620","0","0","82","0","180","34","1104","214","8464"
"20251031","6:00","8432","3204","1012","3492","80","26","428","154","626","0","0","76","0","172","0","1040","214","8444"
"20251031","6:30","8372","3206","972","3492","86","28","396","154","622","0","0","100","0","122","-16","984","214","8392"
"20251031","7:00","8408","3210","1016","3490","88","28","342","154","622","0","0","86","0","118","-28","920","214","8420"
"20251031","7:30","8524","3208","1010","3498","94","30","332","154","622","6","0","120","0","128","-32","840","214","8544"
"20251031","8:00","8680","3212","1064","3488","96","32","324","154","622","54","0","130","0","120","-34","784","214","8692"
"20251031","8:30","9046","3214","1300","3486","102","32","298","154","620","162","0","180","0","158","-22","832","212","9064"
"20251031","9:00","9416","3214","1556","3486","104","32","302","150","614","254","0","198","0","354","-32","1012","212","9432"
"20251031","9:30","9588","3210","1602","3488","110","32","662","152","614","282","0","178","0","304","6","1240","210","9610"
"20251031","10:00","9786","3214","1622","3484","106","30","716","152","618","366","0","168","0","304","20","1212","208","9796"
"20251031","10:30","9670","3214","1560","3488","108","30","722","154","618","454","0","196","0","194","10","1268","208","9688"
"20251031","11:00","9684","3212","1478","3486","108","28","730","150","618","552","0","208","0","120","20","1224","210","9696"
"20251031","11:30","9660","3214","1504","3490","108","30","720","154","620","692","0","202","0","118","10","1392","208","9678"
"20251031","12:00","9514","3216","1374","3486","98","26","716","150","618","898","0","200","0","118","8","1592","210","9526"
"20251031","12:30","9228","3214","1144","3492","104","28","396","154","620","1060","0","192","0","118","12","1496","208","9246"
"20251031","13:00","8982","3212","1128","3488","100","28","326","148","622","1158","0","156","0","122","18","1720","210","8996"
"20251031","13:30","9288","3212","1290","3490","100","30","306","154","620","1320","0","130","0","122","6","1680","210","9310"
"20251031","14:00","9378","3212","1260","3488","96","36","298","150","620","1582","0","68","0","120","0","1752","210","9388"
"20251031","14:30","9344","3212","1366","3492","98","30","308","154","620","1770","0","38","0","364","10","2308","210","9364"
"20251031","15:00","9230","3218","1186","3484","102","32","322","148","622","1884","0","26","0","258","0","2248","210","9244"
"20251031","15:30","9120","3212","1316","3488","102","28","336","154","624","1792","0","26","0","238","-30","2360","210","9136"
"20251031","16:00","9358","3214","1522","3484","102","30","350","150","628","1560","0","20","0","498","-28","2368","212","9374"
"20251031","16:30","9388","3214","1600","3490","104","28","366","154","624","904","0","20","0","542","-34","1816","214","9410"
"20251031","17:00","9288","3212","1596","3484","100","28","374","150","622","384","0","30","0","898","-36","1760","214","9296"
"20251031","17:30","9404","3212","1636","3488","106","28","458","154","622","64","0","26","0","1044","-36","1588","214","9428"
